Mol_C_-1,Mol_C_1,dimer_comdist,radius,eps,IP,EA,ECT,VC,hash_C_1,hash_C_-1,P1_IP,P2_IP,P_IP,method,P1_EA,P2_EA,P_EA,P1_CT,P2_CT,P_CT,IP_corrected,EA_corrected,ECT_corrected,VC_corrected,VC_correction
Mol_20864_C_-1,Mol_21000_C_1,9.532495479060291,10.0,3.0,5.622241450008005,4.242085899997619,0.2213037500041537,-1.1588518000062322,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.44292356071079775,0.44292356071079775,atomic_atomic,0,0.44292356071079775,0.44292356071079775,0,0.15541184176981634,0.15541184176981634,5.179317889297208,4.685009460708416,0.06589190823433735,-0.428416520354454,-0.7304352796517791
Mol_21115_C_-1,Mol_21067_C_1,4.333587852275465,10.0,3.0,5.711044749987195,3.9896886500209803,-0.029729950008913875,-1.7510860499751288,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.44937327498773627,0.44937327498773627,atomic_atomic,0,0.44937327498773627,0.44937327498773627,0,0.042992278814669806,0.042992278814669806,5.261671474999459,4.439061925008716,-0.07272222882358367,-0.8953317788143264,-0.8557542711608027
Mol_21417_C_-1,Mol_21439_C_1,12.558167744250902,10.0,3.0,5.503082900002482,3.9655124000128126,0.49420144999749027,-1.0433690499921795,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.446103419163006,0.446103419163006,atomic_atomic,0,0.446103419163006,0.446103419163006,0,0.23116872278583306,0.23116872278583306,5.056979480839477,4.411615819175818,0.2630327272116572,-0.38233093445200145,-0.661038115540179
Mol_23875_C_-1,Mol_23898_C_1,5.899924350479724,10.0,3.0,6.073707800009288,4.0630489499890245,0.3419062000029953,-1.668752650017268,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.44524946424771006,0.44524946424771006,atomic_atomic,0,0.44524946424771006,0.44524946424771006,0,0.07214025187682417,0.07214025187682417,5.628458335761578,4.508298414236735,0.26976594812617116,-0.8503939733986721,-0.818358676618596
Mol_24552_C_-1,Mol_24444_C_1,3.835309565511799,10.0,3.0,5.699022849992616,4.135344049995183,-0.23675949999596924,-1.8004382999934023,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4513110173313076,0.4513110173313076,atomic_atomic,0,0.4513110173313076,0.4513110173313076,0,0.03493920516441402,0.03493920516441402,5.247711832661309,4.5866550673264905,-0.27169870516038325,-0.9327554704952012,-0.8676828294982011
Mol_27579_C_-1,Mol_27687_C_1,14.61733594682284,10.0,3.0,5.611924450000515,4.049684199999319,0.6652342000015778,-0.897006049999618,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4503711746080932,0.4503711746080932,atomic_atomic,0,0.4503711746080932,0.4503711746080932,0,0.29110547554685584,0.29110547554685584,5.161553275392422,4.500055374607412,0.374128724454722,-0.2873691763302879,-0.6096368736693306
Mol_27641_C_-1,Mol_27697_C_1,5.3713923712679,10.0,3.0,5.74343129999761,4.074918650003383,0.03764870000304654,-1.6308639499911806,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4463745986003627,0.4463745986003627,atomic_atomic,0,0.4463745986003627,0.4463745986003627,0,0.061270689016486635,0.061270689016486635,5.297056701397247,4.521293248603746,-0.023621989013440092,-0.7993854418069419,-0.8314785081842389
Mol_27427_C_-1,Mol_27711_C_1,17.3150616399797,10.0,3.0,5.595940650004195,4.119355349990656,0.7239648999966448,-0.7526204000168946,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.45717778895709704,0.45717778895709704,atomic_atomic,0,0.45717778895709704,0.45717778895709704,0,0.36759991954642596,0.36759991954642596,5.138762861047098,4.576533138947752,0.35636498045021886,-0.2058647416491271,-0.5467556583677682
Mol_4708_C_-1,Mol_4470_C_1,11.498917913557142,10.0,3.0,5.640195749976556,4.182436150018475,0.29919934998906683,-1.158560249969014,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.44455940587445486,0.44455940587445486,atomic_atomic,0,0.44455940587445486,0.44455940587445486,0,0.2030476291717843,0.2030476291717843,5.195636344102101,4.62699555589293,0.09615172081728254,-0.47248906739188856,-0.6860711825771254
Mol_4994_C_-1,Mol_4886_C_1,12.976514651511515,10.0,3.0,5.997506200001226,4.148035299993353,0.795555599994259,-1.0539153000136139,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.44695886306959937,0.44695886306959937,atomic_atomic,0,0.44695886306959937,0.44695886306959937,0,0.24473851356672432,0.24473851356672432,5.5505473369316265,4.594994163062952,0.5508170864275346,-0.40473608744113965,-0.6491792125724745
Mol_4944_C_-1,Mol_4940_C_1,3.653959315017696,10.0,3.0,5.693138200003887,4.090992299999925,-0.20490895000693854,-1.8070548500108998,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.45246193727828854,0.45246193727828854,atomic_atomic,0,0.45246193727828854,0.45246193727828854,0,0.030864972669237822,0.030864972669237822,5.240676262725598,4.543454237278214,-0.23577392267617636,-0.932995948123561,-0.8740589018873393
Mol_5403_C_-1,Mol_5227_C_1,6.090017032326234,10.0,3.0,5.651798650011187,4.109893599990755,-0.02581560000544414,-1.5677206500258762,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.44467965886810545,0.44467965886810545,atomic_atomic,0,0.44467965886810545,0.44467965886810545,0,0.07599230447157548,0.07599230447157548,5.207118991143082,4.554573258858861,-0.10180790447701962,-0.7543536367612403,-0.8133670132646355
Mol_7824_C_-1,Mol_7755_C_1,4.194158254847635,10.0,3.0,5.709058749998803,4.018619950002176,-0.05342994999955408,-1.7438687499961816,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4502221356279472,0.4502221356279472,atomic_atomic,0,0.4502221356279472,0.4502221356279472,0,0.03854294524777025,0.03854294524777025,5.258836614370856,4.468842085630123,-0.09197289524732433,-0.8819674239880574,-0.8619013260081242
Mol_7944_C_-1,Mol_7783_C_1,11.953460479507099,10.0,3.0,5.679944249990513,3.937523999993573,0.5016700999985915,-1.2407501499983482,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.44528266260124394,0.44528266260124394,atomic_atomic,0,0.44528266260124394,0.44528266260124394,0,0.2175139890899847,0.2175139890899847,5.234661587389269,4.382806662594817,0.28415611090860676,-0.5676988138858452,-0.6730513361125032
Mol_7888_C_-1,Mol_7785_C_1,4.94323253757723,10.0,3.0,5.715784400003031,4.068129949999275,-0.08140480000292882,-1.729059250006685,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4475995198895922,0.4475995198895922,atomic_atomic,0,0.4475995198895922,0.4475995198895922,0,0.052703963333774834,0.052703963333774834,5.268184880113439,4.515729469888867,-0.13410876333670366,-0.8865641735612756,-0.8424950764454096
Mol_7818_C_-1,Mol_7801_C_1,6.496983777887678,10.0,3.0,5.729578149999725,4.285684400005266,-0.12116089998744428,-1.565054649981903,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4441271173359603,0.4441271173359603,atomic_atomic,0,0.4441271173359603,0.4441271173359603,0,0.08339094234468185,0.08339094234468185,5.285451032663764,4.7298115173412265,-0.20455184233212614,-0.760191357654664,-0.8048632923272387
Mol_7675_C_-1,Mol_7805_C_1,4.315480623958042,10.0,3.0,5.974972850002814,4.027374900018913,0.2343064000015147,-1.7132915499823866,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4495030725337221,0.4495030725337221,atomic_atomic,0,0.4495030725337221,0.4495030725337221,0,0.04238679979296793,0.04238679979296793,5.525469777469092,4.476877972552635,0.19191960020854676,-0.8566722047079103,-0.8566193452744764
Mol_7987_C_-1,Mol_7904_C_1,5.104156123750614,10.0,3.0,5.790937499987194,4.128581100012525,0.047831249990849756,-1.6145251499838196,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.44679224065738593,0.44679224065738593,atomic_atomic,0,0.44679224065738593,0.44679224065738593,0,0.05826156534181495,0.05826156534181495,5.344145259329808,4.575373340669911,-0.010430315350965197,-0.7792022340108627,-0.8353229159729569
Mol_8018_C_-1,Mol_7977_C_1,5.8276245671106714,10.0,3.0,5.802474399999483,4.167393399999128,0.024734250007895753,-1.610346749992459,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.44548398751486934,0.44548398751486934,atomic_atomic,0,0.44548398751486934,0.44548398751486934,0,0.06941132274130424,0.06941132274130424,5.356990412484613,4.612877387513997,-0.044677072733408485,-0.7887900977040248,-0.8215566522884344
Mol_7759_C_-1,Mol_7989_C_1,17.964938180939885,10.0,3.0,5.654286399978446,3.9224305500101764,0.9812194999976782,-0.7506363499705913,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.45938443427025466,0.45938443427025466,atomic_atomic,0,0.45938443427025466,0.45938443427025466,0,0.3898285906514468,0.3898285906514468,5.194901965708191,4.381814984280431,0.5913909093462314,-0.2216960720815292,-0.5289402778890625
Mol_8187_C_-1,Mol_8236_C_1,4.734450736160504,10.0,3.0,5.614785899990238,4.000342850005836,-0.08356199999980163,-1.6980050499842037,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.44811298116765436,0.44811298116765436,atomic_atomic,0,0.44811298116765436,0.44811298116765436,0,0.04973379623389894,0.04973379623389894,5.1666729188225835,4.448455831173491,-0.13329579623370058,-0.8515128838827931,-0.8464921661014098
Mol_8187_C_-1,Mol_8478_C_1,24.417679048690356,10.0,3.0,5.608051499992143,4.025113099996815,0.9956862000108231,-0.5872521999845048,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4743489547005318,0.4743489547005318,atomic_atomic,0,0.4743489547005318,0.4743489547005318,0,0.5553951826972602,0.5553951826972602,5.133702545291611,4.499462054697347,0.4402910173135629,-0.1939494732807011,-0.3933027267038034
Mol_8451_C_-1,Mol_8561_C_1,7.976733422940973,10.0,3.0,5.636023300001398,3.964081649988657,0.33693095001217443,-1.3350107000005664,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.4427841455109334,0.4427841455109334,atomic_atomic,0,0.4427841455109334,0.4427841455109334,0,0.12007643892985405,0.12007643892985405,5.193239154490464,4.4068657954995905,0.2168545110823204,-0.5695188479085533,-0.7654918520920128
Mol_11042_C_-1,Mol_11101_C_1,10.087298582886682,15.0,3.0,5.429137049999554,4.280684650002513,0.06267379999917466,-1.085778599997866,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.295778388688861,0.295778388688861,atomic_atomic,0,0.295778388688861,0.295778388688861,0,0.058547881855573754,0.058547881855573754,5.133358661310693,4.576463038691374,0.004125918143600908,-0.5527697044757178,-0.5330088955221483
Mol_11470_C_-1,Mol_11142_C_1,13.467139502923228,15.0,3.0,5.2773506000085035,4.241449649998685,0.20581744999799412,-0.8300835000118241,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.2847495281983507,0.2847495281983507,atomic_atomic,0,0.2847495281983507,0.2847495281983507,0,0.09369410152672576,0.09369410152672576,4.992601071810153,4.526199178197036,0.11212334847126836,-0.35427854514184876,-0.47580495486997565
Mol_11405_C_-1,Mol_11174_C_1,19.648565283573223,15.0,3.0,5.325029400002677,4.156280699986382,0.41753869999956805,-0.7512100000167266,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.2981681728371578,0.2981681728371578,atomic_atomic,0,0.2981681728371578,0.2981681728371578,0,0.16630074380515306,0.16630074380515306,5.0268612271655195,4.45444887282354,0.251237956194415,-0.32117439814756465,-0.43003560186916256
Mol_11405_C_-1,Mol_11313_C_1,8.458714967324125,15.0,3.0,5.818862999993144,4.150029550000909,0.4444457999925362,-1.2243876499996986,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.2970130412934299,0.2970130412934299,atomic_atomic,0,0.2970130412934299,0.2970130412934299,0,0.04411752013510841,0.04411752013510841,5.521849958699714,4.4470425912943385,0.4003282798574278,-0.6744790875479475,-0.5499085624517515
Mol_11680_C_-1,Mol_11338_C_1,16.494901651346773,15.0,3.0,5.458549350005342,4.136504449998029,0.582024650007952,-0.7400202499993611,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.29611345216542434,0.29611345216542434,atomic_atomic,0,0.29611345216542434,0.29611345216542434,0,0.12813340394319195,0.12813340394319195,5.162435897839917,4.432617902163453,0.45389124606476006,-0.2759267496117045,-0.46409350038765673
Mol_11574_C_-1,Mol_11584_C_1,4.419913118703686,15.0,3.0,5.741422949999105,4.264699149993248,0.0023885999980848283,-1.474335200007772,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.30357173898289197,0.30357173898289197,atomic_atomic,0,0.30357173898289197,0.30357173898289197,0,0.014736067406888022,0.014736067406888022,5.437851211016214,4.56827088897614,-0.012347467408803194,-0.881927789448877,-0.5924074105588959
Mol_1295_C_-1,Mol_1180_C_1,3.7452949049222335,15.0,3.0,5.484600050011068,4.084328650002135,-0.07300274999579415,-1.4732741500047268,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.3054280058964272,0.3054280058964272,atomic_atomic,0,0.3054280058964272,0.3054280058964272,0,0.010773254723513368,0.010773254723513368,5.17917204411464,4.389756655898562,-0.08377600471930752,-0.8731913929353854,-0.6000827570693411
Mol_1354_C_-1,Mol_1318_C_1,20.515235241355825,15.0,3.0,5.424323750004987,4.514813249988947,0.24084660000517033,-0.6686639000108698,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.29896811792852773,0.29896811792852773,atomic_atomic,0,0.29896811792852773,0.29896811792852773,0,0.17722371231352016,0.17722371231352016,5.1253556320764595,4.813781367917475,0.06362288769165017,-0.24795137646733453,-0.4207125235435353
Mol_11370_C_-1,Mol_1392_C_1,22.3768321106174,15.0,3.0,5.386029549990781,4.336639999994077,0.4129018499952508,-0.636487700001453,7b043a1428ff586ba119947b48219969,ac85c387eec36b98aaab7138b62a8b88,0,0.30075873581978396,0.30075873581978396,atomic_atomic,0,0.30075873581978396,0.30075873581978396,0,0.20219986950572535,0.20219986950572535,5.085270814170997,4.637398735813861,0.21070198048952546,-0.2371700978676107,-0.3993176021338426
