Mol_C_-1,Mol_C_1,dimer_comdist,radius,eps,IP,EA,ECT,VC,hash_C_1,hash_C_-1,P1_IP,P2_IP,P_IP,method,P1_EA,P2_EA,P_EA,P1_CT,P2_CT,P_CT,IP_corrected,EA_corrected,ECT_corrected,VC_corrected,VC_correction,VC_correction_value
Mol_18016_C_-1,Mol_17989_C_1,4.607345790948859,20.0,3.0,5.336169099988183,3.853786200008472,0.2014737499848706,-1.2809091499948408,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2296933613761451,0.2296933613761451,atomic_atomic,0,0.2296933613761451,0.2296933613761451,0,0.0069374989289882,0.0069374989289882,5.106475738612038,4.083479561384617,0.1945362510558824,-0.8284599261715389,-0.4524492238233019,0.0
Mol_5233_C_-1,Mol_1870_C_1,23.499013567978796,20.0,3.0,5.466159749994404,4.025244299991755,0.871876949997386,-0.5690385000052629,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2224905399324596,0.2224905399324596,atomic_atomic,0,0.2224905399324596,0.2224905399324596,0,0.1060561385069714,0.1060561385069714,5.243669210061944,4.247734839924214,0.7658208114904146,-0.2301135586473157,-0.3389249413579479,0.0
Mol_2041_C_-1,Mol_1909_C_1,4.373725800013689,20.0,3.0,5.3631330500065815,3.9181749499839498,0.1108524500159546,-1.334105650006677,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2300496048243986,0.2300496048243986,atomic_atomic,0,0.2300496048243986,0.2300496048243986,0,0.006356197370481,0.006356197370481,5.133083445182183,4.1482245548083485,0.1044962526454736,-0.8803626377283607,-0.4537430122783162,0.0
Mol_1967_C_-1,Mol_2030_C_1,20.074233822925223,20.0,3.0,5.366863800009014,4.103487749991473,0.63794919999782,-0.6254268500197213,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2215893075546429,0.2215893075546429,atomic_atomic,0,0.2215893075546429,0.2215893075546429,0,0.0835323406866775,0.0835323406866775,5.145274492454371,4.325077057546116,0.5544168593111424,-0.2657805755971131,-0.3596462744226083,0.0
Mol_1967_C_-1,Mol_2050_C_1,21.69206632608872,20.0,3.0,5.339129099986167,4.103384250003728,0.6320631499838782,-0.6036816999985604,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2219734633233123,0.2219734633233123,atomic_atomic,0,0.2219734633233123,0.2219734633233123,0,0.0941464140942695,0.0941464140942695,5.117155636662854,4.32535771332704,0.5379167358896088,-0.2538811874462051,-0.3498005125523552,0.0
Mol_20668_C_-1,Mol_20629_C_1,5.408014805925028,20.0,3.0,5.42493105000176,3.991896799998358,0.2223472000041511,-1.210687049999251,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2284660162894278,0.2284660162894278,atomic_atomic,0,0.2284660162894278,0.2284660162894278,0,0.0093385249369774,0.0093385249369774,5.196465033712332,4.2203628162877855,0.2130086750671736,-0.7630935423573733,-0.4475935076418781,0.0
Mol_2094_C_-1,Mol_2089_C_1,15.224156413518148,20.0,3.0,5.304439049985376,4.011231349999434,0.5747968499927083,-0.7184108499932336,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.221049093021055,0.221049093021055,atomic_atomic,0,0.221049093021055,0.221049093021055,0,0.05426660543519,0.05426660543519,5.0833899569643215,4.232280443020489,0.5205302445575182,-0.3305792693863143,-0.38783158060692,0.0
Mol_2129_C_-1,Mol_2106_C_1,3.958147114589582,20.0,3.0,5.435806049994426,3.922886200001813,0.3008453499933239,-1.2120744999992894,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.230729770758741,0.230729770758741,atomic_atomic,0,0.230729770758741,0.230729770758741,0,0.0052591348513021,0.0052591348513021,5.205076279235684,4.153615970760554,0.2955862151420218,-0.7558740933331085,-0.45620040666618,0.0
Mol_21251_C_-1,Mol_21246_C_1,8.823763636298546,20.0,3.0,5.302187550012604,4.094487249996746,0.234825899999123,-0.9728744000167352,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.224556231688131,0.224556231688131,atomic_atomic,0,0.224556231688131,0.224556231688131,0,0.0220662864310434,0.0220662864310434,5.077631318324474,4.319043481684877,0.2127596135680795,-0.5458282230715175,-0.4270461769452186,0.0
Mol_8694_C_-1,Mol_2157_C_1,9.19386828348471,20.0,3.0,5.325554400013061,4.132970549995662,0.2289738500112434,-0.963610000006156,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.224205071646172,0.224205071646172,atomic_atomic,0,0.224205071646172,0.224205071646172,0,0.0236983395579495,0.0236983395579495,5.101349328366889,4.357175621641834,0.2052755104532939,-0.5388981962717614,-0.4247118037343945,0.0
Mol_21749_C_-1,Mol_21588_C_1,10.562190485793924,20.0,3.0,5.361197449994506,3.9408267500111833,0.5006659999926342,-0.9197046999906888,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2233197483847521,0.2233197483847521,atomic_atomic,0,0.2233197483847521,0.2233197483847521,0,0.0298932663987804,0.0298932663987804,5.137877701609754,4.164146498395936,0.4707727335938537,-0.5029584696199644,-0.4167462303707238,0.0
Mol_21686_C_-1,Mol_21624_C_1,8.490761624338244,20.0,3.0,5.236281649995362,3.988823050007341,0.242483349997201,-1.0049752499908209,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2248483801137288,0.2248483801137288,atomic_atomic,0,0.2248483801137288,0.2248483801137288,0,0.0205860411687346,0.0205860411687346,5.011433269881634,4.213671430121069,0.2218973088284663,-0.5758645309320982,-0.4291107190587231,0.0
Mol_21802_C_-1,Mol_21805_C_1,8.128755612561145,20.0,3.0,5.285848999992595,4.072391200010316,0.1998587999987648,-1.0135989999835149,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2252263245692594,0.2252263245692594,atomic_atomic,0,0.2252263245692594,0.2252263245692594,0,0.019085759959405,0.019085759959405,5.060622675423335,4.297617524579575,0.1807730400393598,-0.5822321108044005,-0.4313668891791137,0.0
Mol_24554_C_-1,Mol_24543_C_1,5.890273757197762,20.0,3.0,5.31964914999844,4.1069601500057615,0.0390735999972093,-1.1736153999954697,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2277257658771935,0.2277257658771935,atomic_atomic,0,0.2277257658771935,0.2277257658771935,0,0.0108729947305144,0.0108729947305144,5.091923384121247,4.334685915882955,0.0282006052666948,-0.7290368629715976,-0.4445785370238725,0.0
Mol_5105_C_-1,Mol_24597_C_1,6.18958579896894,20.0,3.0,5.44844695001666,3.958749399986118,0.3045518000144511,-1.1851457500160905,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2273676197304585,0.2273676197304585,atomic_atomic,0,0.2273676197304585,0.2273676197304585,0,0.0098117268091411,0.0098117268091411,5.2210793302862015,4.186117019716576,0.29474007320531,-0.7402222373643152,-0.4449235126517758,0.0
Mol_24657_C_-1,Mol_24607_C_1,9.514720079295056,20.0,3.0,5.3861794999975245,3.9860507500125095,0.300775949988747,-1.099352799996268,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2240107382178461,0.2240107382178461,atomic_atomic,0,0.2240107382178461,0.2240107382178461,0,0.0251610686786332,0.0251610686786332,5.162168761779679,4.210061488230355,0.2756148813101137,-0.6764923922392097,-0.4228604077570591,0.0
Mol_27312_C_-1,Mol_27290_C_1,4.137464362139038,20.0,3.0,5.7797779999964405,3.9453212000080384,0.6376512499846285,-1.1968055500037735,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2304369308739677,0.2304369308739677,atomic_atomic,0,0.2304369308739677,0.2304369308739677,0,0.0057745794730675,0.0057745794730675,5.549341069122473,4.175758130882006,0.631876670511561,-0.7417062677289064,-0.455099282274868,0.0
Mol_28068_C_-1,Mol_28048_C_1,11.747110915068257,20.0,3.0,5.371145899989642,3.95548654999584,0.6006334499979857,-0.8150258999958169,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2225801526838005,0.2225801526838005,atomic_atomic,0,0.2225801526838005,0.2225801526838005,0,0.0364020399166732,0.0364020399166732,5.148565747305842,4.17806670267964,0.5642314100813124,-0.4062676345448892,-0.4087582654509277,0.0
Mol_4568_C_-1,Mol_4616_C_1,22.600182638482487,20.0,3.0,5.417161400007899,3.9029657499922905,0.9124182500090684,-0.6017774000065401,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2222213639207449,0.2222213639207449,atomic_atomic,0,0.2222213639207449,0.2222213639207449,0,0.0999052801708802,0.0999052801708802,5.194940036087154,4.125187113913036,0.8125129698381881,-0.2572399523359296,-0.3445374476706097,0.0
Mol_14829_C_-1,Mol_4819_C_1,11.449276290006544,20.0,3.0,5.368665750007494,4.095295699997223,0.4450068000005558,-0.8283632500097156,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2228161413752439,0.2228161413752439,atomic_atomic,0,0.2228161413752439,0.2228161413752439,0,0.0341690775823898,0.0341690775823898,5.1458496086322505,4.318111841372467,0.4108377224181659,-0.4169000448416177,-0.4114632051680979,0.0
Mol_5105_C_-1,Mol_4821_C_1,12.262236846325653,20.0,3.0,5.423153650015593,3.975895049996325,0.6492614500020863,-0.7979971500171814,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2223462646895567,0.2223462646895567,atomic_atomic,0,0.2223462646895567,0.2223462646895567,0,0.0382328792142169,0.0382328792142169,5.200807385326036,4.198241314685881,0.6110285707878693,-0.3915374998522856,-0.4064596501648965,0.0
Mol_4838_C_-1,Mol_4936_C_1,5.287190232851367,20.0,3.0,5.402112950003357,4.033696650003549,0.2564859500125749,-1.111930349987233,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2286605205004284,0.2286605205004284,atomic_atomic,0,0.2286605205004284,0.2286605205004284,0,0.0089245015784565,0.0089245015784565,5.1734524295029285,4.262357170503977,0.2475614484341183,-0.6635338105648333,-0.4483965394224002,0.0
Mol_4733_C_-1,Mol_4996_C_1,17.78432275046412,20.0,3.0,5.265939499993692,3.974507299994002,0.6415975999989314,-0.6498346000007587,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2205465016419677,0.2205465016419677,atomic_atomic,0,0.2205465016419677,0.2205465016419677,0,0.0693143994204386,0.0693143994204386,5.0453929983517245,4.19505380163597,0.5722832005784928,-0.2780559961372619,-0.3717786038634967,0.0
Mol_5572_C_-1,Mol_5553_C_1,3.905774366834959,20.0,3.0,5.443076299998211,3.986214199991082,0.2295867499924497,-1.2272753500146791,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2308304972883109,0.2308304972883109,atomic_atomic,0,0.2308304972883109,0.2308304972883109,0,0.0051262220637088,0.0051262220637088,5.2122458027099,4.217044697279393,0.2244605279287409,-0.7707405775017658,-0.4565347725129131,0.0
Mol_7607_C_-1,Mol_7540_C_1,4.426442376761495,20.0,3.0,5.472567549993983,4.078082849999191,0.1273152499925345,-1.2671694500022568,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.229965939924494,0.229965939924494,atomic_atomic,0,0.229965939924494,0.229965939924494,0,0.0064883634184946,0.0064883634184946,5.242601610069489,4.308048789923685,0.1208268865740398,-0.8137259335717639,-0.4534435164304933,0.0
Mol_7785_C_-1,Mol_7571_C_1,24.46585706164627,20.0,3.0,5.3645520499994745,4.108716549992096,0.704410350008402,-0.5514251499989768,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2228365867020802,0.2228365867020802,atomic_atomic,0,0.2228365867020802,0.2228365867020802,0,0.112399456651214,0.112399456651214,5.141715463297395,4.331553136694176,0.592010893357188,-0.2181514332460311,-0.3332737167529466,0.0
Mol_7639_C_-1,Mol_7618_C_1,14.142618336964496,20.0,3.0,5.315232249995461,3.957597499989788,0.5796769500011578,-0.7779578000045149,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2217331698214931,0.2217331698214931,atomic_atomic,0,0.2217331698214931,0.2217331698214931,0,0.0484190253398743,0.0484190253398743,5.093499080173968,4.179330669811281,0.5312579246612834,-0.3829104857014027,-0.3950473143031119,0.0
Mol_1393_C_-1,Mol_7631_C_1,19.247349626876893,20.0,3.0,5.333443249997799,3.968574950005859,0.7144443499855697,-0.6504239500063704,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2214536886726104,0.2214536886726104,atomic_atomic,0,0.2214536886726104,0.2214536886726104,0,0.0784437639606985,0.0784437639606985,5.1119895613251884,4.19002863867847,0.6360005860248712,-0.2859603366218473,-0.3644636133845224,0.0
Mol_7758_C_-1,Mol_7782_C_1,4.436239569584066,20.0,3.0,5.5565148500027135,4.051808999996865,0.2936350999952992,-1.211070750010549,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2299110566465778,0.2299110566465778,atomic_atomic,0,0.2299110566465778,0.2299110566465778,0,0.0065764156947053,0.0065764156947053,5.326603793356136,4.281720056643443,0.2870586843005939,-0.7578250524120991,-0.4532456975984503,0.0
Mol_7804_C_-1,Mol_7875_C_1,18.503759770680453,20.0,3.0,5.300843800010625,3.996541499989689,0.6328815500019118,-0.6714207500190241,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2210370390609276,0.2210370390609276,atomic_atomic,0,0.2210370390609276,0.2210370390609276,0,0.0737717992470788,0.0737717992470788,5.0798067609496975,4.217578539050617,0.559109750754833,-0.3031184711442474,-0.3683022788747763,0.0
Mol_1393_C_-1,Mol_8123_C_1,15.760274161534888,20.0,3.0,5.297061499994015,3.949471400002949,0.6565181500045583,-0.6910719499865081,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2210862863507685,0.2210862863507685,atomic_atomic,0,0.2210862863507685,0.2210862863507685,0,0.0574893590321699,0.0574893590321699,5.075975213643247,4.1705576863537175,0.5990287909723884,-0.3063887363171409,-0.3846832136693671,0.0
Mol_8251_C_-1,Mol_8305_C_1,6.7860164120552575,20.0,3.0,5.323822749982355,4.032575500008534,0.2096192999888444,-1.081627949984977,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2267279229334456,0.2267279229334456,atomic_atomic,0,0.2267279229334456,0.2267279229334456,0,0.0139245162889948,0.0139245162889948,5.09709482704891,4.259303422941979,0.1956947836998496,-0.6420966204070807,-0.4395313295778965,0.0
Mol_8568_C_-1,Mol_8533_C_1,5.156595786259467,20.0,3.0,5.304603899989161,3.9548643000016455,0.2046019499975955,-1.1451376499899195,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2287856562777083,0.2287856562777083,atomic_atomic,0,0.2287856562777083,0.2287856562777083,0,0.0086559007574706,0.0086559007574706,5.075818243711453,4.183649956279353,0.1959460492401249,-0.6962222381919744,-0.4489154117979461,0.0
Mol_8591_C_-1,Mol_8590_C_1,7.411094122311891,20.0,3.0,5.433416750005563,4.107545050006593,0.1643388999946182,-1.161532800004352,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.2259718233470678,0.2259718233470678,atomic_atomic,0,0.2259718233470678,0.2259718233470678,0,0.0160977962911275,0.0160977962911275,5.207444926658495,4.333516873353661,0.1482411037034907,-0.725686949601343,-0.4358458504030081,0.0
Mol_11012_C_-1,Mol_11070_C_1,17.097352493943013,25.0,3.0,5.21461029999773,4.0514680500054965,0.5311204000026919,-0.6320218499895418,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1772391468370741,0.1772391468370741,atomic_atomic,0,0.1772391468370741,0.1772391468370741,0,0.0365902570577213,0.0365902570577213,5.037371153160656,4.228707196842571,0.4945301429449705,-0.3141338133731148,-0.3178880366164268,0.0
Mol_1328_C_-1,Mol_1124_C_1,9.89005477131031,25.0,3.0,5.302051099992241,3.964908050009399,0.4144631499948445,-0.9226798999879976,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1803325051591213,0.1803325051591213,atomic_atomic,0,0.1803325051591213,0.1803325051591213,0,0.014647812810085,0.014647812810085,5.121718594833119,4.14524055516852,0.3998153371847595,-0.5766627024798394,-0.3460171975081576,0.0
Mol_11670_C_-1,Mol_11632_C_1,5.549717275505277,25.0,3.0,5.369953400004306,3.988646700003301,0.2993022500013467,-1.0820044499996584,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.183933617992696,0.183933617992696,atomic_atomic,0,0.183933617992696,0.183933617992696,0,0.0051519833656647,0.0051519833656647,5.18601978201161,4.172580317995997,0.2941502666356819,-0.7192891973799316,-0.3627152526197272,0.0
Mol_1393_C_-1,Mol_1180_C_1,6.4707730735462485,25.0,3.0,5.224719699996058,3.956436649998068,0.2772277499898337,-0.9910553000081564,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.182975870111356,0.182975870111356,atomic_atomic,0,0.182975870111356,0.182975870111356,0,0.0068742985330418,0.0068742985330418,5.041743829884702,4.139412520109424,0.2703534514567918,-0.6319778583184859,-0.3590774416896701,0.0
Mol_11707_C_-1,Mol_11901_C_1,13.724551059924693,25.0,3.0,5.431304450001335,4.075083949996042,0.6637160500104073,-0.6925044499948854,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1784194304218483,0.1784194304218483,atomic_atomic,0,0.1784194304218483,0.1784194304218483,0,0.0255233421733714,0.0255233421733714,5.252885019579487,4.25350338041789,0.6381927078370359,-0.3611889313245603,-0.3313155186703252,0.0
Mol_1396_C_-1,Mol_1291_C_1,5.022393272230258,25.0,3.0,5.346262249993742,3.990438600012567,0.1778322000027401,-1.1779914499784354,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.184535036739818,0.184535036739818,atomic_atomic,0,0.184535036739818,0.184535036739818,0,0.0043111611073037,0.0043111611073037,5.161727213253925,4.174973636752385,0.1735210388954364,-0.8132325376061036,-0.3647589123723322,0.0
Mol_1581_C_-1,Mol_1363_C_1,11.036291161162511,25.0,3.0,5.297489649994532,3.964904349995777,0.5430717499984894,-0.7895135500002652,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1796368008131344,0.1796368008131344,atomic_atomic,0,0.1796368008131344,0.1796368008131344,0,0.0176643999401558,0.0176643999401558,5.117852849181397,4.144541150808911,0.5254073500583336,-0.4479043483141522,-0.3416092016861131,0.0
Mol_1581_C_-1,Mol_1403_C_1,16.322378825209533,25.0,3.0,5.300433049997082,3.97433290000481,0.6786680500081275,-0.6474320999841439,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1775017846419462,0.1775017846419462,atomic_atomic,0,0.1775017846419462,0.1775017846419462,0,0.0339553821263922,0.0339553821263922,5.122931265355136,4.151834684646757,0.6447126678817352,-0.3263839128266432,-0.3210481871575003,0.0
Mol_11090_C_-1,Mol_14447_C_1,12.665350195253463,25.0,3.0,5.148018649997539,4.164611250002054,0.2578773999994155,-0.7255299999960698,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1788652442028927,0.1788652442028927,atomic_atomic,0,0.1788652442028927,0.1788652442028927,0,0.0223196922199081,0.0223196922199081,4.969153405794646,4.343476494204946,0.2355577077795073,-0.3901192038101927,-0.3354107961858772,0.0
Mol_1391_C_-1,Mol_1463_C_1,7.73641944089446,25.0,3.0,5.23965864998172,3.9364877000189153,0.4004401999991387,-0.9027307499636664,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1818987009231924,0.1818987009231924,atomic_atomic,0,0.1818987009231924,0.1818987009231924,0,0.0095572829954882,0.0095572829954882,5.057759949058528,4.118386400942108,0.3908829170036504,-0.5484906311127691,-0.3542401188508965,0.0
Mol_14822_C_-1,Mol_14672_C_1,20.86316329639436,25.0,3.0,5.224003499999526,4.078613650010084,0.5792020499939099,-0.5661877999955323,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1771007989979942,0.1771007989979942,atomic_atomic,0,0.1771007989979942,0.1771007989979942,0,0.0502061167307488,0.0502061167307488,5.046902701001532,4.255714449008078,0.5289959332631611,-0.2621923187302926,-0.3039954812652395,0.0
Mol_14574_C_-1,Mol_14745_C_1,13.15353876191069,25.0,3.0,5.279060000000754,4.049945999999181,0.5188879000052111,-0.7102260999963619,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1786319503242624,0.1786319503242624,atomic_atomic,0,0.1786319503242624,0.1786319503242624,0,0.0238395059581762,0.0238395059581762,5.100428049676492,4.228577950323444,0.4950483940470349,-0.3768017053060138,-0.3334243946903486,0.0
Mol_1318_C_-1,Mol_1511_C_1,14.693138216358188,25.0,3.0,5.242764700000407,3.9495430999959353,0.6535039499867707,-0.6397176500177011,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1780847422703578,0.1780847422703578,atomic_atomic,0,0.1780847422703578,0.1780847422703578,0,0.028630448568482,0.028630448568482,5.064679957730049,4.1276278422662935,0.6248735014182887,-0.3121786140454667,-0.3275390359722335,0.0
Mol_14967_C_-1,Mol_15195_C_1,10.17373290003659,25.0,3.0,5.460676349990536,4.155676350012072,0.5334821999858832,-0.77151779999258,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1801560827308981,0.1801560827308981,atomic_atomic,0,0.1801560827308981,0.1801560827308981,0,0.0154076057322206,0.0154076057322206,5.280520267259638,4.33583243274297,0.5180745942536626,-0.4266132402630047,-0.3449045597295757,0.0
Mol_1694_C_-1,Mol_1693_C_1,4.727419699133191,25.0,3.0,5.310748449977837,4.148670500013395,0.064616149989888,-1.0974617999745533,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1849284301044183,0.1849284301044183,atomic_atomic,0,0.1849284301044183,0.1849284301044183,0,0.0038525231882364,0.0038525231882364,5.1258200198734185,4.333598930117813,0.0607636268016516,-0.7314574629539535,-0.3660043370206003,0.0
Mol_17578_C_-1,Mol_17618_C_1,6.952912893680571,25.0,3.0,5.605305850011064,3.9326083499909146,0.643503100014641,-1.0291944000055082,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1825133445638429,0.1825133445638429,atomic_atomic,0,0.1825133445638429,0.1825133445638429,0,0.0078958652449663,0.0078958652449663,5.422792505447221,4.115121694554757,0.6356072347696746,-0.6720635761227896,-0.3571308238827195,0.0
Mol_18016_C_-1,Mol_17989_C_1,4.607345790948859,25.0,3.0,5.267283099994529,3.88684615000966,0.1928321499872254,-1.1876047999976436,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1850648494744279,0.1850648494744279,atomic_atomic,0,0.1850648494744279,0.1850648494744279,0,0.0036569939926089,0.0036569939926089,5.082218250520101,4.071910999484088,0.1891751559946164,-0.8211320950413961,-0.366472704956247,0.0
Mol_5233_C_-1,Mol_1870_C_1,23.499013567978796,25.0,3.0,5.408545900005265,4.060108599980595,0.8242286000167951,-0.5242087000078754,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1770418372783788,0.1770418372783788,atomic_atomic,0,0.1770418372783788,0.1770418372783788,0,0.0605471164650104,0.0605471164650104,5.231504062726886,4.237150437258974,0.7636814835517846,-0.2306721419161278,-0.2935365580917473,0.0
Mol_2041_C_-1,Mol_1909_C_1,4.373725800013689,25.0,3.0,5.318741249997402,3.973038949989132,0.1069005500030471,-1.2388017500052229,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1853123974000343,0.1853123974000343,atomic_atomic,0,0.1853123974000343,0.1853123974000343,0,0.0033459644980768,0.0033459644980768,5.133428852597367,4.158351347389166,0.1035545855049702,-0.871522919703231,-0.3672788303019919,0.0
Mol_1967_C_-1,Mol_2030_C_1,20.074233822925223,25.0,3.0,5.306601150005008,4.13864150000154,0.5923394999990705,-0.5756201500043971,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1771059553458807,0.1771059553458807,atomic_atomic,0,0.1771059553458807,0.1771059553458807,0,0.0470953220078894,0.0470953220078894,5.129495194659127,4.315747455347421,0.5452441779911811,-0.2685035613205252,-0.3071165886838721,0.0
Mol_1967_C_-1,Mol_2050_C_1,21.69206632608872,25.0,3.0,5.239320549997501,4.140671600005589,0.553386400002637,-0.5452625499892747,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1770965153986765,0.1770965153986765,atomic_atomic,0,0.1770965153986765,0.1770965153986765,0,0.0534911305135003,0.0534911305135003,5.062224034598825,4.317768115404266,0.4998952694891366,-0.2445606497054223,-0.3007019002838527,0.0
Mol_20668_C_-1,Mol_20629_C_1,5.408014805925028,25.0,3.0,5.35096875000454,4.034361599988188,0.211702550004702,-1.1049046000116505,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1841062186460601,0.1841062186460601,atomic_atomic,0,0.1841062186460601,0.1841062186460601,0,0.0049481886962134,0.0049481886962134,5.16686253135848,4.218467818634248,0.2067543613084886,-0.7416403514157434,-0.3632642485959068,0.0
Mol_2094_C_-1,Mol_2089_C_1,15.224156413518148,25.0,3.0,5.267380350007443,4.038308100003633,0.5690588500146987,-0.6600133999891113,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1778334108686041,0.1778334108686041,atomic_atomic,0,0.1778334108686041,0.1778334108686041,0,0.0302583316971324,0.0302583316971324,5.089546939138838,4.216141510872237,0.5388005183175663,-0.3346049099490346,-0.3254084900400759,0.0
Mol_2129_C_-1,Mol_2106_C_1,3.958147114589582,25.0,3.0,5.384458349988563,3.9810098500020095,0.2885309999983292,-1.1149174999882234,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.1857361121580494,0.1857361121580494,atomic_atomic,0,0.1857361121580494,0.1857361121580494,0,0.0028169694993002,0.0028169694993002,5.198722237830514,4.16674596216006,0.2857140304990289,-0.7462622451714249,-0.3686552548167986,0.0
Mol_21251_C_-1,Mol_21246_C_1,8.823763636298546,25.0,3.0,5.259957899994333,4.130761199994595,0.2233815500076161,-0.9058151499921224,7049b4f04320513007a41f2c80ce9989,9b93113bccbb85d51e0ff85da10b3d5e,0,0.181071269597621,0.181071269597621,atomic_atomic,0,0.181071269597621,0.181071269597621,0,0.0119976986802155,0.0119976986802155,5.078886630396712,4.311832469592216,0.2113838513274006,-0.5556703094770961,-0.3501448405150265,0.0
